stop_name	stop_lat	stop_lon
ELLSWORTH AVE AT MOREWOOD	40.450798	-79.943116
MAZETTE RD OPP UPS	40.448011	-80.085597
PENN AVE AT DALLAS-NO STOP	40.451474	-79.908166
ROSEDALE ST AT HAMILTON	40.451886	-79.885991
PENN AVE AT DALLAS	40.451475	-79.908307
WEBSTER AVE AT WATT	40.450291	-79.971088
CENTRE AVE AT BIGELOW	40.45061	-79.95519
GRAHAM BLVD AT COLLINS	40.452442	-79.857263
MIDDLETOWN RD AT BERRY	40.44852	-80.06268
BERRY STREET AT MIDDLETOWN	40.448547	-80.062845
LAKETON RD OPP TURNER	40.452423	-79.86044
NEGLEY AVE AT HOWE	40.451152	-79.930368
BERRY ST OPP SCOTIA	40.448482	-80.067679
BROADHEAD-FORDING RD AT W PROSPECT	40.448193	-80.082535
BAYARD ST AT BAYARD PL	40.45085	-79.946984
WYLIE AVE AT WANDLESS	40.450484	-79.966235
ELLSWORTH AVE AT MOREWOOD	40.450955	-79.942965
W PROSPECT AVE AT BROADHEAD-FORDING	40.448238	-80.082358
MIDDLETOWN RD AT BERRY	40.44864	-80.063048
MAZETTE RD AT UPS	40.44818	-80.085945
BEDFORD AVE AT JUNILLA	40.450408	-79.973027
NEGLEY AVE AT HOWE	40.451238	-79.930568
5TH AVE AT COLLEGE	40.451347	-79.925732
HAMILTON AVE AT MULFORD	40.45208	-79.886658
BROADHEAD-FORDING RD OPP W PROSPECT	40.448326	-80.082493
BAYARD ST OPP BAYARD PL	40.451017	-79.946888
BIGELOW BLVD AT FRANK CURTO PARK	40.450421	-79.978918
BIGELOW BLVD OPP FRANK CURTO PARK	40.45042	-79.979012
LAKETON RD AT TURNER	40.452697	-79.860365
CHARTIERS AVE AT #1338	40.449198	-80.044538
BEAVER AVE AT NORTH POINTE	40.449553	-80.027003
ELLSWORTH AVE AT AMBERSON	40.451219	-79.941026
WYLIE AVE AT HERRON	40.450774	-79.96524
HERRON AVE OPP WYLIE	40.4508	-79.964924
RIDGE AVE RAMP AT RIDGE	40.449829	-80.017143
BEDFORD AVE AT WATT	40.450715	-79.97229
HAMILTON AVE AT HALE	40.452317	-79.88766
BROADHEAD-FORDING RD AT FAIRYWOOD	40.448572	-80.082042
SANDUSKY ST AT UNDERPASS	40.450177	-80.002886
WILNER DR AT ROBINSON	40.452755	-79.866788
HAMILTON AVE AT HALE	40.452376	-79.887406
AMBERSON AVE AT ELLSWORTH	40.451379	-79.941069
BAYARD ST AT DEVONSHIRE	40.451299	-79.945511
EAST HILLS DR AT PARK HILL	40.452656	-79.873686
BROADHEAD-FORDING RD AT FAIRYWOOD FS	40.448645	-80.082107
CENTRE AVE AT BIGELOW	40.451175	-79.954659
HERRON AVE AT WYLIE	40.451006	-79.965025
WILNER DR AT ROBINSON FS	40.452859	-79.86668
AMBERSON AVE AT ELLSWORTH	40.451479	-79.941169
CHARTIERS AVE OPP DANLEY	40.449481	-80.044828
RIDGE AVE OPP GALVESTON	40.450053	-80.015993
BEDFORD AVE AT CHAUNCEY DR EAST	40.450911	-79.972173
SANDUSKY ST AT UNDERPASS (N CANAL)	40.450361	-80.002796
BAYARD ST AT DEVONSHIRE	40.451477	-79.945355
WEBSTER AVE AT MORGAN	40.451049	-79.968968
5TH AVE OPP HIGHLAND FS	40.451954	-79.923735
RIDGE AVE AT GALVESTON	40.450185	-80.015841
SOUTH COMMONS AT FEDERAL FS	40.450418	-80.004125
CENTRE AVE AT DITHRIDGE	40.4514	-79.953396
PENN AVE AT 19TH	40.450807	-79.984532
HIGHLAND AVE AT 5TH	40.451995	-79.924098
HIGHLAND AVE AT 5TH	40.451999	-79.924198
5TH AVE AT HIGHLAND	40.452028	-79.923912
PARK HILL DR AT #2102	40.452955	-79.874235
WEST COMMONS AT THE ALLEGHENY SR HOME	40.450455	-80.007208
HAMILTON AVE AT BRUSHTON	40.452717	-79.88896
HAMILTON AVE AT BRUSHTON	40.452719	-79.889367
OAKWOOD ST OPP KELLY	40.452804	-79.88521
BAYARD ST AT MOREWOOD	40.451728	-79.943424
WEBSTER AVE AT MORGAN	40.451248	-79.968886
PARK HILL DR AT #2101	40.453037	-79.874327
MAZETTE RD OPP #3632	40.448949	-80.086915
NEGLEY AVE AT WALNUT	40.452008	-79.930883
LIBERTY AVE OPP 21ST FS	40.45104	-79.982477
CENTRE AVE AT DITHRIDGE	40.451614	-79.953291
MAZETTE RD AT #3632	40.448995	-80.086799
MIDDLETOWN RD AT TYNDALL	40.449457	-80.064083
ANDERSON ST AT UNDERPASS (STOCKTON)	40.450708	-80.001582
LAKETON RD AT COLLINS	40.453409	-79.859033
ELLSWORTH AVE AT ELLSWORTH PL	40.451952	-79.938837
NEGLEY AVE AT WALNUT	40.452107	-79.931072
RIDGE AVE OPP BRIGHTON (CCAC)	40.450526	-80.013606
BERRY STREET AT VINTON	40.449591	-80.061419
ELLSWORTH AVE AT COLONIAL	40.451971	-79.939199
BAYARD ST AT MOREWOOD	40.451895	-79.943282
HIGHLAND AVE AT 5TH FS	40.452265	-79.924171
HIGHLAND AVE AT 5TH FS	40.452275	-79.924271
OAKWOOD ST AT KELLY	40.453002	-79.88543
MIDDLETOWN RD AT TYNDALL	40.449563	-80.064369
CENTRE AVE AT CRAIG	40.451772	-79.952104
WESTERN AVE AT MANHATTAN FS	40.450379	-80.025358
EAST BUSWAY AT HOMEWOOD STATION A	40.452801	-79.898955
LIBERTY AVE AT 21ST	40.451219	-79.982433
LAKETON RD AT THOMAS NURSERY	40.453543	-79.859052
CRAIG ST AT CENTRE	40.451818	-79.951826
PENN AVE AT LINDEN	40.452615	-79.910239
BRIGHTON RD AT RIDGE (CCAC)	40.450644	-80.013509
PENN AVE AT LINDEN	40.452652	-79.910542
GRAHAM BLVD AT #1803	40.45364	-79.857112
EAST BUSWAY AT HOMEWOOD STATION B	40.452879	-79.899144
BAYARD ST AT AMBERSON	40.452101	-79.941573
HOMEWOOD AVE AT FINANCE (EAST BUSWAY)	40.452914	-79.898596
BEDFORD AVE AT FRANCIS	40.451559	-79.970309
MAZETTE RD AT BEECHNUT FS	40.449303	-80.08738
EAST BUSWAY AT HOMEWOOD STATION D	40.452966	-79.898961
HAMILTON AVE AT BRADDOCK	40.453133	-79.891266
CENTRE AVE AT CRAIG	40.451994	-79.951911
BAYARD ST AT AMBERSON FS	40.452216	-79.941687
BEAVER AVE AT KROLL	40.450553	-80.028174
WEBSTER AVE AT WANDLESS	40.451738	-79.967338
EAST BUSWAY AT HOMEWOOD STATION C	40.453047	-79.899186
HAMILTON AVE AT BRADDOCK	40.453201	-79.890958
LADOGA ST AT #3218	40.449791	-80.068177
BRYN MAWR RD AT CAMP	40.451936	-79.958975
HOMEWOOD AVE OPP JONATHAN (EAST BUSWAY)	40.453085	-79.898748
BEDFORD AVE AT FRANCIS	40.451735	-79.970236
CHARTIERS AVE AT CORLISS	40.450275	-80.045065
STEUBENVILLE PIKE AT LORISH NS	40.449043	-80.106275
STEUBENVILLE PIKE AT LORISH NS (ECONO LODGE)	40.449053	-80.106375
CENTRE AVE AT MELWOOD	40.45213	-79.950954
LADOGA ST OPP #3224	40.449838	-80.068422
BROADHEAD-FORDING RD AT OLD ORCHARD	40.449632	-80.080897
IOWA ST AT #3406	40.452084	-79.956764
5TH AVE AT SHADY	40.452778	-79.920809
BROADHEAD-FORDING RD AT VILLAGE #1	40.449671	-80.080723
ATKINSON PL AT #1816	40.453986	-79.855947
SHADY AVE AT 5TH NS	40.45279	-79.920617
CHARTIERS AVE OPP CORLISS	40.450381	-80.04539
CAMP ST AT BRYN MAWR	40.452084	-79.958844
BEDFORD AVE AT MORGAN	40.451906	-79.969489
WEBSTER AVE AT WANDLESS	40.451961	-79.967146
BRYN MAWR RD AT TERMINUS	40.45211	-79.959517
WEST COMMONS OPP NATIONAL CITY	40.451283	-80.007454
CENTRE AVE AT MELWOOD	40.452377	-79.950768
STEUBENVILLE PIKE AT LORISH FS	40.449291	-80.10732
ELLSWORTH AVE AT AIKEN	40.452646	-79.936783
STEUBENVILLE PIKE AT LORISH FS	40.449301	-80.10742
PENN AVE AT 21ST	40.451785	-79.983081
EAST HILLS DR AT SCHOOL DRIVEWAY	40.453877	-79.873001
CENTRE AVE AT NEVILLE	40.452446	-79.949858
HERRON AVE AT BRYN MAWR	40.452177	-79.964282
CENTRE AVE AT NEVILLE	40.452464	-79.949742
5TH AVE AT SHADY	40.45303	-79.92062
MIDDLETOWN RD OPP MUTUAL	40.450223	-80.065425
WILNER DR AT BRACEY	40.454028	-79.86701
MIDDLETOWN RD AT MUTUAL	40.450228	-80.065251
HAMILTON AVE OPP COLLIER	40.453554	-79.893105
WILNER DR OPP BRACEY	40.454041	-79.867363
CEDAR AVE AT PRESSLEY	40.451568	-80.001037
HAMILTON AVE AT COLLIER	40.453629	-79.892856
MILWAUKEE ST AT HERRON	40.4523	-79.964194
ELLSWORTH AVE AT AIKEN	40.452832	-79.936665
WILNER DR OPP #2278	40.454098	-79.869228
EAST HILLS DR OPP SCHOOL DRVWY	40.454027	-79.873146
CEDAR AVE OPP PRESSLEY	40.451631	-80.001223
BRYN MAWR RD AT LYON FS	40.452424	-79.960272
CHARTIERS AVE AT GREENWOOD (OPP P-N-R)	40.450756	-80.047411
MILWAUKEE ST AT HERRON	40.45239	-79.964286
OAKWOOD ST AT BENNETT	40.453884	-79.88554
WILNER DR AT #2278	40.454223	-79.86904
BRYN MAWR RD AT LYON	40.452535	-79.960223
CHARTIERS AVE AT GREENWAY MIDDLE SCHOOL	40.450843	-80.047719
CENTRE AVE OPP NEVILLE	40.452757	-79.949551
WILNER DR AT #2202	40.454284	-79.86793
HIGHLAND AVE AT HOWE	40.453239	-79.9247
BENNETT ST AT OAKWOOD FS	40.453977	-79.885465
CHARTIERS AVE OPP GREENWAY MIDDLE SCHOOL	40.450878	-80.047331
NEVILLE RAMP AT CENTRE	40.452788	-79.949791
HAMILTON AVE AT DUNFERMLINE	40.453846	-79.894386
CLARISSA ST AT CAMP	40.45265	-79.958566
5TH AVE AT BEECHWOOD	40.45348	-79.915595
WESTERN AVE AT ALLEGHENY FS	40.451517	-80.018607
NEVILLE RAMP AT CENTRE FS	40.452859	-79.949638
HIGHLAND AVE AT HOWE	40.453328	-79.924919
LAKETON RD AT #2416	40.454569	-79.858363
BENNETT ST AT OAKWOOD	40.4541	-79.885553
WESTERN AVE AT ALLEGHENY	40.451599	-80.018779
LADOGA ST AT KATHY	40.450612	-80.069371
OAKWOOD ST AT BENNETT	40.454154	-79.885772
HAMILTON AVE AT STERRETT	40.454006	-79.895353
BENNETT ST AT #8006	40.454234	-79.883664
HAMILTON AVE OPP STERRETT	40.454016	-79.895453
BENNETT ST AT HALE	40.454192	-79.886926
LADOGA ST OPP KATHY	40.450688	-80.06932
NEGLEY AVE AT ELMER	40.45337	-79.931683
WEBSTER AVE AT HERRON	40.452744	-79.964968
COLLEGE AVE AT WALNUT	40.453474	-79.927215
BEDFORD AVE AT WANDLESS FS	40.452711	-79.967592
WEBSTER AVE AT HERRON FS	40.452767	-79.965274
ADELAIDE ST AT IOWA FS	40.452942	-79.956694
MIDDLETOWN RD AT #3205	40.450789	-80.066952
BENNETT ST AT HALE	40.454274	-79.88668
HERRON AVE AT WEBSTER	40.452808	-79.964776
PARK HILL DR AT WHITE PINE	40.454513	-79.874125
5TH AVE OPP BEECHWOOD	40.453755	-79.915208
EAST HILLS DR OPP #2220	40.454565	-79.871979
NEGLEY AVE AT ELMER	40.453452	-79.931872
BENNETT ST AT #8023	40.45435	-79.883778
ELLSWORTH AVE AT BELLEFONTE	40.453398	-79.935238
BEDFORD AVE AT WEBSTER (HERRON)	40.452835	-79.965188
BEECHNUT DR AT FAIRYWOOD WALKWAY	40.45046	-80.08614
BEDFORD AVE OPP WANDLESS	40.452811	-79.967699
STEUBENVILLE PIKE OPP ROBINSON MANOR BLVD EXT NS	40.449824	-80.118288
MIDDLETOWN RD AT #3206	40.45087	-80.066954
STEUBENVILLE PIKE AT ROBINSON MANOR BLVD	40.449834	-80.118398
CENTRE AVE OPP MILLVALE FS	40.453232	-79.9473
WESTERN AVE AT GALVESTON	40.451896	-80.016595
RIDGE AVE AT ARCH NS	40.452063	-80.008667
RIDGE AVE AT WEST COMMONS	40.45208	-80.007801
ARCH ST AT RIDGE	40.452078	-80.008817
EAST HILLS DR AT #2220	40.454687	-79.872053
BRYN MAWR ST AT #728	40.453015	-79.962004
CHATEAU ST AT NORTH	40.451798	-80.027572
BENNETT ST AT TOKAY	40.454599	-79.880703
STEUBENVILLE PIKE OPP OLD STEUBENVILLE PIKE NS	40.449985	-80.1178
PENN AVE AT 5TH	40.454016	-79.912161
CLARISSA ST AT LYON	40.453113	-79.95993
WESTERN AVE AT GALVESTON	40.45203	-80.016451
EAST HILLS DR OPP WILNER	40.454785	-79.87135
5TH AVE OPP HASTINGS	40.454013	-79.913326
BRYN MAWR RD OPP #728	40.453095	-79.961889
MILLVALE AVE AT CENTRE	40.45338	-79.947484
CHARTIERS AVE OPP DUBOIS	40.451389	-80.05021
ALLEGHENY SQ WEST AT STOP #2	40.452266	-80.0065
GRAHAM BLVD AT #1853	40.455094	-79.857009
CENTRE AVE AT MILLVALE	40.45343	-79.94713
MIDDLETOWN RD AT WYNETTE	40.451099	-80.067692
GRAHAM BLVD OPP #1853	40.455132	-79.857108
BEDFORD AVE OPP MARCELLA	40.453084	-79.966698
MILWAUKEE ST AT BRYN MAWR	40.45317	-79.962903
MILLVALE AVE AT CENTRE FS	40.453475	-79.947333
BENNETT ST AT BRUSHTON	40.454588	-79.888595
BEAVER AVE AT NORTH	40.451922	-80.028649
ELLSWORTH AVE AT GRAHAM	40.453752	-79.934763
BENNETT ST AT TOKAY	40.45478	-79.880697
BENNETT ST AT BRUSHTON	40.454642	-79.888346
BRYN MAWR RD AT MILWAUKEE	40.45326	-79.962755
EAST HILLS DR AT WILNER	40.454985	-79.871165
LIBERTY AVE AT 24TH	40.452942	-79.979952
ELLSWORTH AVE AT FILBERT	40.453818	-79.934357
BERRY STREET OPP SANBORN	40.45144	-80.057474
ADELAIDE ST AT CAMP	40.453389	-79.957986
HOMEWOOD AVE AT HAMILTON	40.45454	-79.897505
BEDFORD AVE AT MARCELLA FS	40.453244	-79.9665
DOUGLASS DR AT LAKETON	40.455278	-79.858285
STEUBENVILLE PIKE AT OLD STEUBENVILLE PIKE	40.450273	-80.116832
WESTERN AVE AT BRIGHTON	40.452346	-80.014107
PENN AVE AT 5TH	40.454293	-79.913142
MILWAUKEE ST OPP BRYN MAWR	40.453353	-79.962857
WILNER DR AT EAST HILLS DR	40.455081	-79.870983
5TH AVE AT JUNE WAY (ST PAUL CHURCH)	40.454353	-79.911897
HAMILTON AVE AT HOMEWOOD	40.454637	-79.897335
HIGHLAND AVE AT WALNUT	40.454119	-79.92523
HAMILTON AVE AT HOMEWOOD	40.454634	-79.897752
WALNUT ST AT HIGHLAND	40.454118	-79.92549
WESTERN AVE AT BRIGHTON FS	40.452419	-80.0143
LADOGA ST AT MIDDLETOWN	40.451332	-80.069504
DOUGLASS DR AT LAKETON FS	40.45538	-79.858423
LAKETON RD AT DOUGLAS DR E	40.4554	-79.858172
HOMEWOOD AVE AT HAMILTON	40.454704	-79.897549
HIGHLAND AVE AT WALNUT	40.454183	-79.925435
RIVER AVE OPP HEINZ	40.452924	-79.991735
WINDGAP AVE AT #3309	40.451283	-80.074807
FRANKSTOWN AVE OPP TOKAY	40.455038	-79.880758
OAKWOOD ST AT FRANKSTOWN	40.454949	-79.885824
BEECHNUT DR AT GIANT EAGLE WAREHOUSE DR	40.451095	-80.085281
FRANKSTOWN AVE AT DORNBUSH	40.45508	-79.879811
COLLEGE AVE AT ELLWOOD	40.454195	-79.927622
ELWOOD ST AT COLLEGE	40.454217	-79.927304
FRANKSTOWN AVE AT OAKWOOD	40.454992	-79.88604
WINDGAP AVE OPP #3309	40.451355	-80.074769
ELLSWORTH AVE AT IVY	40.454163	-79.93361
LIBERTY AVE OPP 25TH	40.453299	-79.979188
BENNETT ST AT BRADDOCK	40.454987	-79.89057
MIDDLETOWN RD AT LADOGA	40.451556	-80.069196
BENNETT ST AT BRADDOCK	40.455069	-79.89025
FRANKSTOWN AVE OPP OAKWOOD	40.455162	-79.885755
CENTER AVE AT MOREWOOD	40.45407	-79.944544
BAUM BLVD AT MELWOOD FS	40.453954	-79.951696
BAUM BLVD AT CRAIG FS	40.453947	-79.952744
5TH AVE AT THOMAS NS	40.454729	-79.911486
ADELAIDE ST OPP LYON FS	40.453846	-79.959322
LIBERTY AVE AT 25TH	40.453469	-79.979164
ROBINSON BLVD AT DOUGLASS	40.455645	-79.863713
TURNAROUND AT HIGHRISE ENTRY DRIVE	40.455566	-79.868351
BAUM BLVD AT #4274	40.45407	-79.949254
PENN AVE AT 24TH	40.453471	-79.980645
DOUGLASS DR OPP ANDREW (ROBINSON BLVD)	40.45569	-79.862995
LADOGA ST AT MIDDLETOWN	40.451735	-80.069377
CHESTNUT ST AT PROGRESS	40.453246	-79.993072
EAST OHIO ST OPP UNION	40.453063	-80.002606
PARK HILL DR AT #2350	40.45551	-79.874152
BAUM BLVD AT MELWOOD	40.454089	-79.951833
BAUM BLVD AT ENFIELD	40.454139	-79.949369
DOUGLASS DR AT ANDREW (ROBINSON BLVD)	40.455744	-79.863347
CHESTNUT ST AT PROGRESS FS	40.453308	-79.992751
PARK HILL DR AT #2361	40.455548	-79.874189
HAMILTON AVE AT LANG	40.455079	-79.899786
EAST OHIO ST AT CEDAR	40.453153	-80.001908
CHARTIERS AVE OPP LITCHFIELD (STEPS)	40.452157	-80.052524
FARONIA ST AT WYNETTE	40.451851	-80.067864
ELLSWORTH AVE AT MYRTLE WAY	40.454486	-79.933209
FARONIA ST OPP WYNETTE	40.451873	-80.067653
CHARTIERS AVE OPP MUNICIPAL	40.452173	-80.052643
HAMILTON AVE AT LANG	40.455127	-79.899497
ELWOOD ST AT LEHIGH	40.454637	-79.926264
CENTRE AVE AT MOREWOOD	40.454296	-79.944364
CHATEAU ST AT SHEFFIELD	40.452682	-80.027866
5TH AVE OPP THOMAS	40.454925	-79.911557
ARCH ST OPP ALLEGHENY MIDDLE SCHOOL	40.453084	-80.009153
WEBSTER AVE OPP MCNEIL	40.45398	-79.96318
CENTRE AVE AT CENTRE PLAZA APTS	40.454358	-79.943509
JEFFERS ST AT FADETTE	40.451976	-80.065947
BAUM BLVD AT MILLVALE	40.45429	-79.947745
COLLEGE AVE AT ELMER	40.454686	-79.927776
EAST OHIO ST AT UNION	40.453255	-80.002541
MILLVALE AVE AT BAUM	40.454315	-79.947557
BENNETT ST AT COLLIER FS	40.455366	-79.892187
CLARISSA ST AT MILWAUKEE FS	40.454106	-79.961498
ELLSWORTH AVE AT NEGLEY	40.454657	-79.932623
EAST OHIO ST AT CEDAR	40.453352	-80.001612
FRANKSTOWN AVE AT BRUSHTON	40.455514	-79.888249
EAST OHIO AT CEDAR-NO STOP	40.453388	-80.001403
ALLEGHENY AVE AT NORTH	40.453045	-80.019325
NEGLEY AVE AT ELLSWORTH	40.454718	-79.932478
JEFFERS ST OPP FADETTE	40.45212	-80.066009
EAST OHIO ST OPP JAMES	40.453414	-80.000635
FRANKSTOWN AVE AT BRUSHTON	40.455563	-79.887969
MILLVALE AVE AT BAUM	40.454445	-79.947768
BAUM BLVD AT MILLVALE	40.454453	-79.947594
COLLEGE AVE AT ELMER	40.454824	-79.928016
LAKETON RD AT DOYLE FS	40.456127	-79.857821
EAST HILLS DR AT #2303	40.455904	-79.870962
HOMEWOOD AVE AT KELLY	40.455425	-79.896994
BENNETT ST AT COLLIER	40.455516	-79.892147
CEDAR AVE AT EAST OHIO	40.453454	-80.001811
NEGLEY AVE AT ELLSWORTH	40.454783	-79.932661
CRAIG ST AT BAUM FS	40.454393	-79.953502
ATKINSON PL AT GAYWOOD	40.456254	-79.855867
ELLSWORTH AVE AT NEGLEY	40.454832	-79.932525
ORION ST AT MILWAUKEE	40.454297	-79.961496
ALLEGHENY AVE AT NORTH	40.453173	-80.019527
GRAHAM BLVD AT GAYWOOD	40.456259	-79.856929
EAST OHIO ST AT JAMES	40.453554	-80.00052
RIVER AVE AT HEINZ	40.45375	-79.990797
W CARSON ST OPP CORLISS TUNNEL	40.452802	-80.039173
HIGHLAND AVE AT ELLWOOD	40.455029	-79.925393
EAST HILLS DR AT #2340	40.456049	-79.8708
CHARTIERS AVE AT LITCHFIELD (STEPS)	40.452539	-80.054288
HIGHLAND AVE AT #363	40.455042	-79.925249
PENN AVE AT 25TH	40.454019	-79.97984
EAST OHIO ST AT MIDDLE	40.453673	-79.999239
HOMEWOOD AVE AT KELLY	40.45563	-79.897058
GAYWOOD DR AT GRAHAM	40.456428	-79.856897
GRAHAM BLVD OPP GAYWOOD	40.456428	-79.857065
ELLSWORTH AVE AT SUMMERLEA	40.455042	-79.931862
LIBERTY AVE OPP 26TH	40.454188	-79.977849
HAMILTON AVE AT MURTLAND	40.455647	-79.902337
PARK HILL DR AT #2501	40.456194	-79.873453
EAST OHIO ST AT NASH	40.453849	-79.998308
EAST OHIO ST AT MIDDLE	40.453835	-79.999061
EAST OHIO ST AT NASH FS (ISLAND)	40.453861	-79.998089
NORTH COMMONS AT WEST COMMONS	40.453683	-80.007763
5TH AVE OPP MCPHERSON FS - NO STOP	40.455534	-79.910929
BAUM BLVD AT MOREWOOD	40.454889	-79.945263
FRANKSTOWN AVE AT BRADDOCK	40.455944	-79.890194
CENTRE AVE OPP CYPRESS	40.45499	-79.941392
HAMILTON AVE AT MURTLAND	40.455733	-79.902112
WEST BUSWAY AT SHERADEN STATION C	40.452816	-80.053664
ADELAIDE ST AT MILWAUKEE	40.454674	-79.960686
FRANKSTOWN AVE AT BRADDOCK	40.456007	-79.889895
BENNETT ST AT STERRETT	40.455931	-79.894683
5TH AVE AT MCPHERSON NS	40.455641	-79.910535
CHESTNUT ST OPP LOCKHART	40.454073	-79.993642
BEAVER AVE AT PENNSYLVANIA	40.453387	-80.029134
WEST BUSWAY AT SHERADEN STATION	40.452916	-80.053764
COLLEGE AVE OPP HOLDEN	40.45536	-79.928169
BAUM BLVD AT MOREWOOD	40.455051	-79.945186
ELLSWORTH AVE AT SUMMERLEA	40.455327	-79.931774
CENTRE AVE AT CYPRESS	40.455179	-79.941412
COLLEGE AVE AT HOLDEN	40.455442	-79.928395
LIBERTY AVE AT 26TH	40.454504	-79.977652
KELLY ST AT LANG	40.455995	-79.89936
BENNETT ST AT STERRETT FS	40.456087	-79.894639
5TH AVE RAMP AT FIFTH AVE NS	40.455788	-79.910785
WEBSTER AVE AT ORION	40.454825	-79.961946
CEDAR AVE OPP FORELAND	40.454053	-80.001988
EAST LIBERTY DIV DRVWY AT 5TH FS	40.455862	-79.910589
CHATEAU ST AT PENNSYLVANIA	40.453626	-80.028169
WEST BUSWAY AT SHERIDAN STATION B (B)	40.453116	-80.053964
EAST LIBERTY DIV DRVWY AT EMPLOYEE PARKING LOT	40.455896	-79.910577
PARK HILL DR AT #2567	40.456618	-79.871758
PARK HILL DR AT EAST HILLS DR	40.456635	-79.871414
JEFFERS ST AT #1330	40.452917	-80.065486
GRAHAM BLVD AT LAKETON	40.45691	-79.857239
JEFFERS ST AT #1331	40.452926	-80.065583
26TH ST AT PENN FS	40.454663	-79.978185
NORTH AVE AT BRIGHTON FS	40.453993	-80.014031
EAST COMMONS AT NORTH COMMONS	40.454209	-80.003985
PENNSYLVANIA AVE AT CHATEAU	40.453749	-80.028181
FRANKSTOWN AVE AT COLLIER	40.456361	-79.892038
CENTRE AVE AT SHADYSIDE HOSPITAL	40.455472	-79.939775
GRAHAM BLVD AT LAKETON	40.457028	-79.857629
KELLY ST AT #7030 (HI-RISE)	40.456247	-79.900697
NORTH AVE AT BRIGHTON	40.454087	-80.014329
FRANKSTOWN AVE AT COLLIER	40.456425	-79.891778
BIGELOW BLVD AT 30TH ST STEPS	40.454987	-79.968568
HOMEWOOD AVE AT BENNETT	40.45636	-79.896624
BIGELOW BLVD OPP 30TH ST STEPS	40.455015	-79.968463
ARCH ST AT MERCY PROVIDENCE HOSP	40.454237	-80.008986
HAMILTON AVE AT DALLAS	40.456225	-79.904871
EAST OHIO ST AT CHESTNUT FS	40.454538	-79.995486
BENNETT ST AT HOMEWOOD	40.456414	-79.896882
LAKETON RD AT GRAHAM	40.457145	-79.857339
CENTRE AVE OPP SHADYSIDE HOSPITAL	40.455616	-79.939989
HIGHLAND AVE AT #345	40.45591	-79.925199
HAMILTON AVE AT DALLAS	40.4563	-79.904636
CHARTIERS AVE AT HILLSBORO	40.453401	-80.054948
HIGHLAND AVE AT #348	40.455916	-79.925341
NORTH AVE OPP MONTEREY	40.454245	-80.012682
ALLEGHENY AVE AT SHEFFIELD	40.454106	-80.01983
ARCH ST OPP MERCY PROVIDENCE HOSP	40.454359	-80.009026
BENNETT ST AT HOMEWOOD	40.45651	-79.896496
DALLAS AVE AT HAMILTON	40.456385	-79.904778
EAST OHIO ST AT CHESTNUT	40.454678	-79.994625
HOMEWOOD AVE AT BENNETT	40.456561	-79.896693
MANHATTAN ST AT PENNSYLVANIA	40.454091	-80.026404
5TH AVE AT SIMONTON	40.456343	-79.909813
PENNSYLVANIA AVE AT MANHATTAN	40.45412	-80.026269
CHARTIERS AVE AT HUXLEY	40.453407	-80.062211
CENTRE AVE AT AIKEN	40.455813	-79.938647
ALLEGHENY AVE OPP SHEFFIELD	40.454254	-80.019696
BEECHNUT DR AT TURNAROUND	40.452911	-80.087587
ELLSWORTH AVE AT MARYLAND	40.455991	-79.930829
PENN AVE AT 26TH	40.455088	-79.97832
NORTH AVE AT MONTEREY	40.454427	-80.012519
FEDERAL ST OPP MONTGOMERY FS	40.454576	-80.006446
CHARTIERS AVE AT HUXLEY	40.453492	-80.062085
BAUM BLVD AT CYPRESS	40.455832	-79.942099
KELLY ST AT MURTLAND	40.456588	-79.90196
PENNSYLVANIA AVE AT FULTON	40.454272	-80.024811
FRANKSTOWN AVE OPP STANDARD FS	40.457081	-79.877563
LIBERTY AVE OPP 27TH	40.455247	-79.976349
BAUM BLVD AT CYPRESS FS	40.455928	-79.942259
EAST OHIO ST AT CHESTNUT-NO STOP	40.454926	-79.994501
FEDERAL ST AT MONTGOMERY	40.45471	-80.006299
NORTH AVE OPP PALO ALTO	40.45463	-80.010637
CENTRE AVE AT AIKEN	40.456034	-79.938515
CHARTIERS AVE OPP UNIVERSAL	40.453655	-80.060788
FRANKSTOWN AVE AT STERRETT	40.456879	-79.894288
BROADHEAD-FORDING RD AT WINDGAP	40.453336	-80.077695
PENNSYLVANIA AVE AT FULTON	40.454404	-80.024691
FRANKSTOWN AVE AT STANDARD	40.457215	-79.877626
HAMILTON AVE OPP LASCHALL	40.456674	-79.906986
CEDAR AVE OPP SUISMON	40.45486	-80.002259
MILLVALE AVE AT MOREWOOD	40.455918	-79.947526
ELLSWORTH AVE AT MARYLAND	40.45624	-79.93075
CEDAR AVE AT SUISMON	40.454875	-80.002092
FRANKSTOWN AVE AT STERRETT	40.456942	-79.894028
LANG AVE AT BENNETT	40.456859	-79.898869
CHARTIERS AVE OPP FAIRDALE	40.453679	-80.06383
NEGLEY AVE AT E BUSWAY STEPS	40.456218	-79.933473
COLLEGE AVE AT ALDER	40.456314	-79.928728
WINDGAP AVE OPP BROADHEAD-FORDING	40.453414	-80.07757
CHARTIERS AVE AT UNIVERSAL	40.453756	-80.060679
HAMILTON AVE AT LASCHALL	40.456744	-79.906561
COLLEGE AVE AT ALDER	40.456362	-79.928914
NORTH AVE AT PALO ALTO	40.454803	-80.010515
BIGELOW BLVD AT HERRON FS	40.455664	-79.966106
ARCH ST AT NORTH FS	40.454848	-80.008623
